,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_9,ema_20,ema_50,macd,macd_signal,macd_histogram,adx,plus_di,minus_di,ichimoku_tenkan_sen,ichimoku_kijun_sen,ichimoku_senkou_span_a,ichimoku_senkou_span_b,ichimoku_chikou_span,supertrend,supertrend_direction,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,mfi,roc_12,roc_25,momentum_10,bb_upper,bb_middle,bb_lower,bb_width,bb_position,atr_14,atr_percent,kc_upper,kc_middle,kc_lower,dc_upper,dc_middle,dc_lower,std_dev_20,volatility_ratio,historical_volatility,vwap,obv,obv_ema,cmf,volume_sma_20,volume_ratio,ad_line,force_index,eom,trend_strength,volatility_regime,market_regime,price_momentum_oscillator,mtf_trend_alignment
2025-11-01 12:10:12.167830,52843.0832335482,52895.59572947306,52791.923699817264,52844.061542845935,2526.7773488237563,52507.513414302586,52225.142971071386,,52632.2141032307,52517.588982358844,52208.59565786132,139.5225615620002,129.1787005847197,10.343860977280485,,,,52625.42862008225,52486.091630631454,52151.73182576589,51755.27031287678,54044.08290848771,52264.14577570929,1.0,71.91591893399192,64.40246462597548,91.3830054798578,84.6092786427662,-8.616994520125463,221.56861504914846,,0.6959151235373228,1.1115266324535062,360.46980416785664,52777.4649659957,52507.513414302586,52237.56186260947,0.010282397094796735,1.1233491277090928,200.15894726944785,0.003787728297666119,52903.99827498276,52517.588982358844,52131.17968973493,52895.59572947306,52533.36901782126,52171.14230616945,134.9757758465573,0.5563548155424044,0.0275104278437248,51049.563198229785,119699.76038791082,114579.0543413805,0.26080713803894906,4378.679443233504,0.5770637886562805,18627.37430482639,91217.24205448414,2795689.189296241,,Normal,Normal_Market,0.4167906284161134,1
2025-11-01 13:10:12.167830,52901.295637871626,52962.34945472809,52897.008675550576,52916.57046307782,2021.8574412705962,52537.96468903059,52251.829797573395,,52689.08537520013,52555.587218617795,52236.35937571294,154.6319948153905,134.26935943085385,20.362635384536645,,,,52658.80548270977,52519.46849325897,52186.10763843326,51784.88810032987,54117.45577815273,52370.39342890502,1.0,72.6692132847792,67.99402391643471,93.11393883471725,86.82187145634407,-6.886061165267704,232.78059018918387,,0.6359747753568867,1.4076345846597857,539.8987575674619,52847.44487407235,52537.96468903059,52228.484503988824,0.011781201912695341,1.111680153280294,194.6976994169506,0.0036793332922585983,52928.444309440674,52555.587218617795,52182.730127794915,52962.34945472809,52566.74588044877,52171.14230616945,154.74009252088342,0.3577781954471355,0.02756614296634998,51053.97417548295,121721.61782918141,115259.29848307582,0.2377177944258856,4297.015176970552,0.4705260181780376,17816.128251249855,99129.45032231965,2023526.834125381,,Normal,Normal_Market,0.4137132578127619,1
2025-11-01 14:10:12.167830,52839.61256386771,52864.23768994356,52731.88442095156,52822.565741498256,11404.696852796205,52558.39186018574,52275.618916299565,,52715.781448459755,52581.01374460641,52259.3478606457,157.2087297475664,138.85723349419638,18.351496253370016,,,,52658.80548270977,52519.46849325897,52208.16751541925,51794.462564645844,54120.235127760854,52370.39342890502,1.0,65.32961259193178,64.63502317078895,78.97377892106017,87.8235744118784,-21.026221078924785,142.19737547800597,,0.6458666253406744,1.087069195216238,368.57425128550676,52886.780618834615,52558.39186018574,52230.00310153686,0.012496149407403769,0.9022273515076238,185.4788137365644,0.003511355632444202,52967.55685392069,52581.01374460641,52194.470635292135,52962.34945472809,52566.74588044877,52171.14230616945,164.19437932444055,0.7571283160282423,0.02821103676409998,51076.91285400175,110316.92097638521,114788.595863391,0.2536472795808492,4587.97362560588,2.485780822528131,22039.197586965325,-68188.37863035972,1307321.4324962813,,Low,Normal_Market,0.12336795410400869,1
2025-11-01 15:10:12.167830,52869.57517275996,52957.89812610595,52839.23525156642,52913.346730502344,2354.927853974456,52588.25612096622,52300.870034074534,,52755.294504868274,52612.66450516793,52284.99487514988,164.67777498823125,144.02134179300336,20.65643319522789,,,,52658.80548270977,52521.31851763096,52196.686636385,51834.8446329751,54216.76080531076,52370.39342890502,1.0,64.93782629716495,64.31670414319109,92.62902602001876,88.23891459193207,-7.3709739799661955,168.45182302227113,,1.0246451473844287,1.3904435736722869,404.5311448255743,52932.1249980891,52588.25612096622,52244.38724384335,0.013077782093853485,0.9726955987643167,181.78020800465154,0.003435432064626191,52984.043429439065,52612.66450516793,52241.285580896794,52962.34945472809,52566.74588044877,52171.14230616945,171.9344385614401,0.6874096365118847,0.02725929259097576,51081.83700516039,112671.84883035967,114587.00090786422,0.2527120548691374,4531.651402583796,0.5196621815684461,22625.833161698785,-27906.79888072608,1657756.5809908465,,Low,Normal_Market,0.09686935738214819,1
2025-11-01 16:10:12.167830,52868.446982956244,52871.628180476095,52780.169630042146,52841.00419162032,8200.275157477468,52612.10967372255,52328.00933093964,,52772.43644221869,52634.411141972916,52306.799162070296,162.8820064769243,147.79347472978756,15.088531747136727,,,,52658.80548270977,52566.74588044877,52184.54176604077,51834.8446329751,54289.210195908825,52370.39342890502,1.0,66.51140760873275,65.27564343836508,81.74728464401781,84.45002986169891,-18.252715355967148,112.65237603189793,,0.7378136351735608,0.9035681676395471,282.01369276825426,52956.64552271058,52612.10967372255,52267.57382473452,0.013097207130627984,0.832178086213657,178.82356444256376,0.003384181795525411,53009.747605814606,52634.411141972916,52259.07467813123,52962.34945472809,52629.94613625941,52297.54281779072,172.26792449401708,0.5617263696332894,0.028066244205653963,51098.10370327814,104471.5736728822,113623.62688548498,0.24843982579519078,4525.234691181942,1.8121215179086025,25334.54664789473,-108667.07395821068,1769506.3398749246,,Low,Normal_Market,0.14065885382814036,1
2025-11-01 17:10:12.167830,53025.98889400987,53164.601799436765,52931.918700325296,52944.83828013527,1909.674180697997,52633.36293572618,52356.775824763135,,52806.91680980201,52663.97563132171,52331.8203039552,167.90192132564698,151.81516404895945,16.086757276687536,,,,52759.93165506411,52667.87205280311,52160.18088035737,51834.8446329751,54307.05293278384,52454.140078085344,1.0,76.3226822992915,66.37093384795045,72.84658599632333,82.40763222011996,-27.15341400366431,162.69564211617,,0.8303799839991771,1.2046588926344537,326.07733219280635,53005.27032857775,52633.36293572618,52261.45554287461,0.014132001913148888,0.9187539027132315,188.64847065178452,0.0035631135494952385,53060.055745852165,52663.97563132171,52267.89551679125,53164.601799436765,52731.072308613744,52297.54281779072,185.95369642578603,1.436181664541296,0.027076923820195452,51102.243703224434,106381.2478535802,112933.87650149404,0.22663812713299053,4572.90064103859,0.41760675129478275,23636.939334819486,-64816.16654799286,4088170.189821624,,Low,Normal_Market,0.48364404408939565,1
2025-11-01 18:10:12.167830,53080.04984413558,53178.31221062351,52814.015074462666,53085.82346617671,6367.1697240807225,52668.446591797656,52387.73904932476,,52862.69814107695,52704.15161559361,52361.389055414875,181.16817234346672,157.6857657078609,23.482406635605827,,,,52766.78686065748,52674.72725839648,52164.97669066082,51834.93091408811,54247.499189117705,52454.140078085344,1.0,77.64163144012127,66.08699230792617,88.76269172062905,81.1188541203234,-11.237308279358793,141.3925292966932,,1.002365080311338,1.4878895542268022,509.93936225138896,53072.37288124848,52668.446591797656,52264.520302346835,0.01533845463798911,1.0166498013120433,206.36569825832495,0.003887397515643873,53128.00932800379,52704.15161559361,52280.29390318343,53178.31221062351,52737.92751420711,52297.54281779072,201.96314472540956,2.0872803811437364,0.025767539262180207,51116.006517588554,112748.41757766092,112916.21374684328,0.2585654662576493,4485.018941029116,1.419652805885273,26771.080440195754,72682.80125985712,3787495.393525361,,High,Normal_Market,0.5538260010977669,1
2025-11-01 19:10:12.167830,53050.183185534486,53063.458188573626,53018.69296452592,53028.88086248224,6129.719312201971,52698.50366698471,52412.134425024706,,52895.934685358014,52735.07821053539,52387.56520471163,184.95493427247857,163.13959942078444,21.815334851694132,,,,52766.78686065748,52674.72725839648,52164.97669066082,51873.40255660916,54121.14009478982,52454.140078085344,1.0,72.70992262841797,69.1808510831801,81.84421103661224,81.15116291785488,-18.155788963375606,123.93562323272991,,0.7794176585524727,1.1730802500748505,404.6457607001139,53116.24129826272,52698.50366698471,52280.7660357067,0.015853870687403213,0.8954362388740247,196.07835481742586,0.00369757670967841,53144.82770491955,52735.07821053539,52325.32871615122,53178.31221062351,52737.92751420711,52297.54281779072,208.8688156390054,0.26710453243476595,0.02648167691059209,51129.146280150555,106618.69826545895,112316.45036766381,0.22112937103908414,4718.999313805069,1.298944734802105,23431.42668366753,12436.375715153961,3748885.853719466,,Normal,Normal_Market,0.2882006152672748,1
2025-11-01 20:10:12.167830,53187.02549418782,53278.033970157354,53028.175558025156,53150.34410354738,4233.039832593605,52732.07820884674,52438.8412749127,,52946.81656899589,52774.627343203196,52417.478102705194,195.5033973585596,169.61235900833947,25.89103835022013,,,,53004.95919555446,52724.5881381634,52249.48586594818,51873.40255660916,54101.614227723825,52504.20151530721,1.0,74.30940820724621,70.54563247454979,86.16236697354773,85.58975657692967,-13.83763302644143,140.02088051186817,,1.092630222796703,1.5946968569437454,471.6761262946893,53182.16964871497,52732.07820884674,52281.98676897851,0.017070878112773386,0.9646454671777354,205.82614121205293,0.003872526973881157,53207.22950905922,52774.627343203196,52342.02517734717,53278.033970157354,52787.78839397404,52297.54281779072,225.04571993411486,1.5181306236402816,0.027149688097660045,51138.65733057473,110851.73809805256,112176.95396103417,0.2412977506299969,4762.014392521885,0.8889178997948738,23337.885818288934,84110.99884508252,4089942.0125407106,,High,Normal_Market,0.3758887726470973,1
2025-11-01 21:10:12.167830,53195.3961757074,53260.18071282059,53141.90629939778,53216.74782438173,3549.4814595092816,52763.80754098457,52465.77059196991,,53000.80282007306,52816.73405569639,52448.822013359175,206.83706671068649,177.05730054880888,29.779766161877603,,,,53004.95919555446,52724.5881381634,52249.48586594818,51873.40255660916,54212.379735296876,52613.67987326667,1.0,74.44875500378947,70.79951971664659,93.35847693035959,87.1216849801732,-6.641523069629562,135.90302461226426,,1.1259312775826689,1.6286299305764629,584.3893607909777,53256.824132136215,52763.80754098457,52270.790949832925,0.018687680595024948,0.9593560252597539,198.5686454299243,0.0037313186834567877,53208.30981092473,52816.73405569639,52425.15830046805,53278.033970157354,52787.78839397404,52297.54281779072,246.5082955758223,0.7273980453091862,0.026800221092156438,51146.77626744179,114401.21955756184,112388.78877975109,0.2561463782840154,4711.542654206298,0.7533586597884995,24280.47661082696,105766.3955734933,3740176.485834416,,Normal,Normal_Market,0.34853998288765586,1
2025-11-01 22:10:12.167830,53336.028993830245,53541.44169788302,53320.3480104264,53324.079468521886,6638.967770662755,52805.83192747676,52494.41345288653,,53065.45814976283,52865.052666441676,52483.145835130264,221.92167309506476,186.03017505806005,35.89149803700471,,,,53136.66305941729,52919.49225783687,52249.48586594818,51873.40255660916,54258.914737850595,52825.094239026505,1.0,79.05852034104336,70.86560787655173,81.67544596442401,87.06542995611045,-18.324554035567555,168.14849389436463,,1.2251856701234176,1.5314354611655703,480.0179256759511,53339.85798867591,52805.83192747676,52271.8058662776,0.020226025865195413,0.985226825710816,205.6604116255699,0.00385680191154494,53268.919743193816,52865.052666441676,52461.185589689536,53541.44169788302,52919.49225783687,52297.54281779072,267.013030599577,1.3235667167005172,0.025562613295746512,51163.1701322269,121040.1873282246,113212.73149865333,0.17989034831866074,4727.14029915006,1.4044363717861943,17865.60415757286,192452.8142370988,4289368.374288308,,High,Normal_Market,0.5555750113110491,1
2025-11-01 23:10:12.167830,53539.55857801769,53646.82802784861,53349.27101389247,53538.884394927976,5905.476337358665,52863.94256194764,52529.18725584367,,53160.143398795866,52929.2271167737,52524.54734727919,248.34651070957625,198.4934421883633,49.85306852121295,,,,53213.498828945376,52972.18542281967,52286.291982470924,51873.40255660916,54159.466488120095,52830.910711508965,1.0,81.45615162155141,77.85758198858655,91.64242557492737,88.89211615657034,-8.357574425064886,176.7676141477537,,1.7223737597932727,2.2043576970920538,622.3139318501562,53451.5825732749,52863.94256194764,52276.30255062038,0.022232167441489818,1.0742817200753454,218.88019502170366,0.0040882472149987295,53373.98632301475,52929.2271167737,52484.46791053264,53646.82802784861,53001.04476927003,52355.26151069145,293.82000566362933,1.676724325115493,0.025702446198186412,51178.30301374063,126945.66366558326,114520.6298002657,0.17589805292838007,4902.590217350685,1.2045625017686692,19486.465849111897,346177.47078026104,4537805.702446544,,High,Normal_Market,0.7885015888096834,1
2025-11-02 00:10:12.167830,53544.7007381347,53739.79363186522,53472.33624198646,53539.47121146839,1707.5323448098732,52918.21654801043,52561.18463693979,,53236.00896133038,52987.34560198271,52564.34828312975,266.2663829725061,212.04803034519188,54.21835262731423,,,,53259.98163095368,53018.66822482797,52287.21699465693,51873.40255660916,54201.91020884592,52914.09472323851,1.0,80.74292895485905,82.52127640516136,85.53139957294127,86.28309037076421,-14.4686004270515,169.3846103055177,,1.3159655944663136,2.1205031273999286,716.9054699701373,53545.59865816579,52918.21654801043,52290.83443785507,0.023711385268857806,0.9951166549075002,228.29893324355206,0.004264123796475766,53448.65907777427,52987.34560198271,52526.03212619116,53739.79363186522,53047.52757127833,52355.26151069145,313.69105507767955,1.441220768787344,0.025941369455317047,51182.77659419167,128653.19601039313,115866.5884869445,0.15750373441200816,4595.1580243759845,0.37159382457618884,18636.155149291797,296866.69041497115,5273005.12673051,,High,Normal_Market,0.6107030422772655,1
2025-11-02 01:10:12.167830,53447.875530291014,53526.82758960103,53295.33029217491,53489.22322317335,9704.542042709674,52967.23692988525,52590.17067964182,,53286.651813698976,53035.143470667535,52600.61788862166,273.2634076680988,224.29110580977326,48.97230185832555,,,,53276.90435316395,53018.66822482797,52338.95291949452,51873.40255660916,54265.5675749595,52914.09472323851,1.0,80.51642079049205,79.39863129210116,75.13958539333066,84.10447018039977,-24.860414606659404,116.7525288060055,,1.0821804117012723,1.925289700480738,575.8764926710064,53612.87313199699,52967.23692988525,52321.60072777351,0.0243787004772928,0.9042418095366278,222.6371084387122,0.004162279708377926,53518.218653396245,53035.143470667535,52552.068287938826,53739.79363186522,53047.52757127833,52355.26151069145,322.81810105586885,1.2431195181105787,0.026859873091851103,51206.35420457087,118948.65396768347,116160.11853272916,0.19455988461185894,4773.025088435027,2.0332057474877807,25187.89014807752,184795.2039312857,5351988.086658764,,High,Normal_Market,0.503682722887457,1
2025-11-02 02:10:12.167830,53426.70687415183,53427.36542680715,53349.77355151503,53425.397408351506,5352.602929325343,53010.55727536023,52615.79562959052,,53314.40093262949,53072.31051235172,52632.96218351303,270.53977617408964,233.54083988263653,36.998936291453106,,,,53276.90435316395,53018.66822482797,52386.97411437567,51919.52771180919,54202.3074594801,52914.09472323851,1.0,73.14118690364079,75.89679639244711,68.80708896103982,76.49269130910392,-31.19291103895024,97.01704033121187,,1.1412388974124639,1.6036545622643412,584.3932167311868,53657.12421412669,53010.55727536023,52363.99033659377,0.024393893292157066,0.8208021537434596,213.79513742271334,0.004001750998473477,53556.64020932006,53072.31051235172,52587.98081538339,53739.79363186522,53047.52757127833,52355.26151069145,323.28346938323057,0.42142623237638327,0.02789134137312179,51218.94068004826,113596.05103835813,115915.92162850335,0.21895659852688612,4880.334747105818,1.0967696288660291,30268.969253259416,109590.99717224737,4366629.763099673,,High,Normal_Market,-0.04010635382813654,1
2025-11-02 03:10:12.167830,53395.51964992122,53547.88137939338,53308.90549450741,53368.94200799566,9103.359776540126,53048.06632836289,52641.60773387887,,53325.309147702734,53100.56113098448,52661.82413741431,260.8192377823143,238.99651946257208,21.822718319742222,,,,53379.24329819557,53018.66822482797,52386.97411437567,51919.52771180919,54242.80559821535,52914.09472323851,1.0,68.2406457041502,72.80317216999735,63.20585030337719,69.05084155258255,-36.79414969661289,88.57549329129584,,0.8610214731148067,1.6869086889591014,424.1037278603908,53685.912787897294,53048.06632836289,52410.219868828484,0.0240478684212989,0.7515305014524343,222.41570692298566,0.0041675120126920115,53567.96648336672,53100.56113098448,52633.155778602246,53739.79363186522,53047.52757127833,52355.26151069145,318.9232297672015,1.2937135567391103,0.028635681371846928,51240.09324272317,104492.691261818,114827.99492691428,0.15484018171535027,5220.697328404436,1.7437057166694905,25739.577115953456,20516.023180803328,4242970.277918776,,High,Normal_Market,-0.2797896430124063,1
2025-11-02 04:10:12.167830,53463.82873657404,53463.82873657404,53318.83357395301,53386.35746519496,5431.172800285872,53088.589996426366,52664.460046126514,,53337.51881120118,53127.77982948072,52690.23720909198,251.62039958491368,241.5212954870404,10.099104097873294,,,,53383.984594945185,53018.66822482797,52386.97411437567,51919.52771180919,54273.75209820066,52914.09472323851,1.0,74.22992222073445,72.13870716854865,63.169307353830995,65.06074887274933,-36.83069264615859,74.65908237427632,,1.0320645527420236,1.9277394435476793,300.5339990182474,53702.665251532635,53088.589996426366,52474.5147413201,0.02313398246770554,0.7424519358926045,219.58064410118354,0.0041130478745312025,53551.324787155,53127.77982948072,52704.234871806446,53739.79363186522,53047.52757127833,52355.26151069145,307.03762755313466,0.8029116136844108,0.0281123567679174,51252.411260313755,109923.86406210388,114360.93484455138,0.15071301063248366,5334.033262879804,1.018211273274573,25366.971992732615,31097.499504313284,4281399.015380722,,High,Normal_Market,-0.09679085666794807,1
2025-11-02 05:10:12.167830,53496.867094040375,53496.867094040375,53341.64078195593,53445.598290817325,6627.832254618548,53129.65815587812,52690.79836444939,,53359.134707124416,53158.04825436992,52719.8592122969,246.27162754731398,242.47136189909511,3.8002656482188684,,,,53440.849965631496,53047.52757127833,52424.719183473964,51919.52771180919,54184.580696558296,52914.09472323851,1.0,73.51183171444309,74.84938359563832,69.34264456817887,65.23926740846235,-30.65735543181071,75.86828086497158,,0.9458146005329026,1.8904315428304337,416.71742833508324,53722.46904604098,53129.65815587812,52536.84726571526,0.02231562975329516,0.7664763250657676,221.0016389209512,0.004135076526197702,53599.212374130926,53158.04825436992,52716.88413460891,53739.79363186522,53047.52757127833,52355.26151069145,296.4054450814301,0.8549710405069847,0.028134245644481845,51267.519800211696,116551.69631672243,114569.57879428196,0.13867875543335878,5388.664021643836,1.2299583399516854,27616.667279532372,82746.1788394313,3966369.7254861933,,High,Normal_Market,-0.1850898614932468,1
2025-11-02 06:10:12.167830,53613.58480020131,53613.58480020131,53431.86133143239,53498.39299889103,3980.040097829818,53170.64440696004,52716.51635018331,,53386.986365477744,53190.4620395624,52750.38994902608,243.48602357447817,242.67429423417173,0.8117293403064423,,,,53517.56196202007,53047.52757127833,52424.719183473964,51919.52771180919,,52914.09472323851,1.0,79.55001555739332,74.91308690829516,73.92458152718959,68.81217781639982,-26.075418472799615,89.05319338141938,,0.7771745934716143,1.8845929053562467,348.04889534365066,53745.23686798825,53170.64440696004,52596.05194593183,0.02161314640576347,0.7852009155710294,224.4692366572885,0.0041958126978120834,53617.99917065075,53190.4620395624,52762.92490847405,53739.79363186522,53047.52757127833,52355.26151069145,287.2962305141059,0.9879622739113638,0.02812904166000922,51276.85166296491,120531.73641455224,115137.40332954579,0.12002162740774183,5521.911032920723,0.7207722243443263,26550.93105290645,100943.16116045146,4361706.533026533,,High,Normal_Market,0.01288500622817823,1
2025-11-02 07:10:12.167830,53565.102336654665,53843.29823855027,53437.889275130874,53606.23695193534,4632.514865388738,53219.33833137727,52739.5077911637,,53430.83648276927,53230.059650264586,52783.95257659115,247.13173724516673,243.56578283637074,3.5659544087959887,,,,53569.31426536259,53099.27987462086,52462.66828959717,51919.52771180919,,52914.09472323851,1.0,79.62347122440573,75.65426385756365,76.96831203635311,73.41184604390719,-23.03168796363717,109.53259586373537,,1.0887578241568603,1.9925163005292956,389.4891275536065,53766.25514410126,53219.33833137727,52672.42151865328,0.020553311253835544,0.8537088379409857,230.31290491464202,0.004296382622812076,53715.02369135225,53230.059650264586,52745.09560917692,53843.29823855027,53287.59132975091,52731.88442095156,273.4584063619933,2.153455119263655,0.027748275290883896,51288.1671506425,125164.25127994099,116092.34122958343,0.06636653139408903,5389.0830191477735,0.8596109670103459,25765.75645731633,157892.52608324913,3163282.786764514,,High,Normal_Market,0.006272231343276147,1
2025-11-02 08:10:12.167830,53679.447647799745,53679.447647799745,53554.66616338782,53632.662769263836,9124.797097093055,53258.76839269816,52764.50630857809,,53471.20174006819,53268.40280445499,52817.235329244984,249.27979193365172,244.70858465582697,4.5712072778247546,,,,53569.31426536259,53099.27987462086,52462.66828959717,51919.52771180919,,52949.58456068909,1.0,77.29330344803934,77.97361600603666,74.456206390903,75.1163666514819,-25.543793609084865,98.31819130007827,,0.9074610406600606,1.9268827373652087,308.58330074194964,53805.475343626655,53258.76839269816,52712.06144176967,0.02053021380056716,0.841951365288653,213.20464407543372,0.00397527612963528,53713.384367724786,53268.40280445499,52823.4212411852,53843.29823855027,53287.59132975091,52731.88442095156,273.3534754642477,0.6590663344738978,0.02523631836888036,51310.07557266408,134289.04837703405,117825.36095791205,0.08236408324968651,5718.984006561239,1.5955276473276123,28048.151801227108,169783.625392412,3353198.551693876,,High,Normal_Market,-0.20038569177426413,1
2025-11-02 09:10:12.167830,53813.006181053854,53886.09174379893,53776.5072446243,53803.14180512027,9159.495562729486,53303.0969598003,52793.544489606014,,53537.58975307861,53319.33032832788,52855.89832829892,261.72141266179096,248.11115025701977,13.610262404771191,,,,53590.71101798692,53120.67662724519,52462.66828959717,51919.52771180919,,53184.62302474441,1.0,84.71028019574838,77.45377456452755,90.33123047982457,80.58524963569356,-9.66876952016377,139.17051788024943,,1.101897437764652,2.3342597506664036,264.2574101922946,53876.115353977075,53303.0969598003,52730.078565623524,0.02150037903459639,0.93632529985208,226.51167785288376,0.0042100083796840085,53750.44797463935,53319.33032832788,52888.21268201641,53886.09174379893,53308.98808237525,52731.88442095156,286.5091970883871,0.5704853188343997,0.026607373769020042,51333.521121426864,143448.54393976353,120265.66409904076,0.04546649711365188,6075.865912634183,1.5075210174870777,23341.09505084422,368600.53211712715,3512856.507587727,,High,Normal_Market,0.19603846948183268,1
2025-11-02 10:10:12.167830,53919.61709322159,53960.90295806844,53793.79244474516,53801.80174993718,4516.101412483594,53352.05876022224,52821.85405423728,,53590.432152450325,53365.27998752877,52892.99258012787,268.3796420192448,252.1648486094648,16.214793409779986,,,,53634.90422628792,53158.082234379945,52462.66828959717,51919.52771180919,,53260.77529490624,1.0,82.7301124214801,76.4161479471232,80.57364380587563,81.78702689220107,-19.426356194112152,140.83968424270623,,0.8958847225807219,2.2376888630827243,262.33053846878465,53919.51178415136,53352.05876022224,52784.60573629312,0.02127201975389169,0.8962821332775458,220.60111365224657,0.004100255130442797,53776.32825852914,53365.27998752877,52954.2317165284,53960.90295806844,53370.53629405529,52780.169630042146,283.7265119645603,0.8627269418887132,0.025007139732666894,51345.05920514348,138932.44252727993,122043.45252077782,-0.024263611303135806,5731.436140618553,0.7879528449210157,19257.890812471054,315078.766799656,3162239.2551356032,,High,Normal_Market,-0.04553033026291464,1
2025-11-02 11:10:12.167830,54055.216210823884,54222.6960672775,54031.78888427546,54098.944294736844,10030.766539484679,53411.338638433954,52856.61090850995,,53692.13458090763,53435.15277869144,52940.284804230185,294.24142481016315,260.58016384960445,33.66126096055871,,,,53765.80078089246,53288.978788984474,52452.77005164372,51919.52771180919,,53457.64404986187,1.0,85.98055684958179,83.96995645284703,86.65555966554248,85.85347798374755,-13.34444033444673,200.04408578005248,,1.046080631186862,2.6961128138195205,609.7210715634938,54031.118160466256,53411.338638433954,52791.55911640165,0.02320778837721613,1.0547179536104032,242.21682107492597,0.0044772929348732265,53881.55172930118,53435.15277869144,52988.753828081695,54222.6960672775,53501.432848659824,52780.169630042146,309.8897610161509,0.9629646582755993,0.029777689117653265,51372.98794804075,148963.2090667646,124607.23885849085,-0.051851413369122024,6115.228074894064,1.6402931201643336,16284.16878654293,695862.8709473936,3387856.29667383,,High,Normal_Market,0.3492883333142478,1
2025-11-02 12:10:12.167830,54141.134955298294,54223.32062133968,54141.134955298294,54186.63665765404,7601.356051537276,53478.62026173565,52895.7204243403,,53791.034996256916,53506.72267192597,52989.16134750171,318.14572888407565,272.09327685649873,46.05245202757692,,,,53771.07709764634,53289.29106601556,52456.659662081176,51919.52771180919,,53517.15136592102,1.0,85.75231116724264,83.94355911641684,96.04694547638746,87.7587163159352,-3.953054523601751,189.08961214311822,,1.2087632386758018,2.953084831147131,761.2392493025327,54129.105249445834,53478.62026173565,52828.13527402546,0.02432691735600417,1.044221933860933,227.90842486789344,0.0042059895008394145,53950.10695352461,53506.72267192597,53063.33839032733,54223.32062133968,53518.667847901175,52814.015074462666,325.2424938550935,0.4150986690775798,0.028336332672052104,51394.279685304304,156564.56511830186,127650.79374037762,-0.06766181618432318,6085.282119597054,1.2491378217384088,17099.721843776235,691679.7284597971,2883564.7750472347,,High,Normal_Market,0.29522882240980697,1
2025-11-02 13:10:12.167830,54093.603775935975,54171.00231605552,53981.49270836647,54126.046530153115,7960.777881597508,53537.68067423654,52932.9784991082,,53858.03730303616,53565.70589651903,53033.74508015471,328.41517941046914,283.35765736729286,45.05752204317628,,,,53782.4807016478,53477.602521145614,52456.659662081176,51919.52771180919,,53517.15136592102,1.0,77.90479947956831,84.47286200468443,89.51776886789294,90.74009133660763,-10.48223113209628,142.75154950443994,,1.1905637595871268,2.42597739439037,757.1045221574532,54198.516801551625,53537.68067423654,52876.84454692145,0.02468676711402983,0.9451677440116327,219.50809557938192,0.004055498408831608,54002.323790997994,53565.70589651903,53129.088002040065,54223.32062133968,53518.667847901175,52814.015074462666,330.41806365754485,0.9700977016183508,0.029409644062726264,51415.520003604215,148603.78723670435,129646.31693050398,-0.018420770350990604,6387.837304642029,1.2462399247100895,21283.56165425345,523961.97484375094,2461666.3364092116,,High,Normal_Market,-0.1798319246232547,1
2025-11-02 14:10:12.167830,53929.29891187413,54112.47913975738,53929.29891187413,54044.08290848771,1166.3027604001995,53585.593646352085,52970.21939630741,,53895.246424126475,53611.26561194462,53073.366171461894,326.1800135144076,291.9221285967158,34.2578849176918,,,,53827.59097638603,53477.602521145614,52555.76012535686,52079.64461280519,,53517.15136592102,1.0,72.25983781218706,79.83873614635459,80.68539000687983,88.75003478372008,-19.314609993109393,111.30720539141818,,1.1580363088501628,2.1307360540241427,657.7254432927512,54247.44131008922,53585.593646352085,52923.74598261495,0.024702447755085753,0.8463706886465943,214.457397607969,0.003968193853360545,54058.23399755517,53611.26561194462,53164.29722633406,54223.32062133968,53621.0067929328,53018.69296452592,330.923831868566,0.9865872189686351,0.03020277067927324,51418.52981373029,147437.48447630415,131340.7138396278,-0.04236573044990904,6127.793956458004,0.19032995702654606,21578.91109995812,435453.92155167833,632158.5968170663,,Normal,Normal_Market,-0.28463292491849745,1
2025-11-02 15:10:12.167830,54089.00325401678,54363.22401878872,54051.3690840144,54117.45577815273,4464.476231916315,53640.022392135616,53007.478053475854,,53939.68829493173,53659.47419920254,53114.310861920356,326.5647704236617,298.850656962105,27.71411346155668,,,,53900.5566469598,53547.554219870144,52589.13698798437,52181.773100767445,,53517.15136592102,1.0,77.15900093162612,79.07048898430253,76.68937470262165,82.29751119246481,-23.310625297368865,128.8446484563401,,1.4025269042150552,2.4513955702026564,671.8574873354082,54287.998919267506,53640.022392135616,52992.045865003725,0.02416018853962639,0.8684033032263319,219.81455410850685,0.004061805030332667,54139.2255444564,53659.47419920254,53179.722853948675,54363.22401878872,53695.69978840694,53028.175558025156,323.9882635659442,1.5652916487093345,0.029321844563174715,51430.640115342794,151901.96070822046,133298.9278271128,-0.03660179372943594,6044.53180244372,0.7385975254710903,19006.612559186313,420042.1374281503,1894460.9988566574,,High,Normal_Market,-0.02023996232753089,1
